produto,preco,data,vendas,temp,selic
Jaqueta Corta Vento,159.9,2024-07-09,54.388109052156885,7.3397957937874185,11.097527472527473
Jaqueta Corta Vento,159.9,2024-07-10,57.509106353752735,6.12505348533929,11.094093406593407
Jaqueta Corta Vento,159.9,2024-07-11,40.974809137735086,11.501139959966348,11.090659340659341
Jaqueta Corta Vento,159.9,2024-07-12,68.01164268438629,6.113568181500838,11.087225274725276
Jaqueta Corta Vento,159.9,2024-07-13,48.049965365208195,9.044771486689354,11.083791208791208
Jaqueta Corta Vento,159.9,2024-07-14,51.39514337033448,8.178374658640859,11.080357142857142
Jaqueta Corta Vento,159.9,2024-07-15,52.25079107249881,7.733809295471728,11.076923076923077
Jaqueta Corta Vento,159.9,2024-07-16,56.09187451678234,7.410878181744934,11.073489010989011
Jaqueta Corta Vento,159.9,2024-07-17,57.50165259247689,7.74408799970454,11.070054945054945
Jaqueta Corta Vento,159.9,2024-07-18,39.96377288715319,8.192211904756078,11.06662087912088
Jaqueta Corta Vento,159.9,2024-07-19,49.40978184030341,7.542559814925319,11.063186813186814
Jaqueta Corta Vento,159.9,2024-07-20,58.919833921780416,8.073660582946488,11.059752747252748
Jaqueta Corta Vento,159.9,2024-07-21,53.13441550049406,9.600579276446759,11.05631868131868
Jaqueta Corta Vento,159.9,2024-07-22,58.316327599613885,6.073887859574817,11.052884615384615
Jaqueta Corta Vento,159.9,2024-07-23,56.36370035458064,7.110546035192225,11.04945054945055
Jaqueta Corta Vento,159.9,2024-07-24,62.497653233744586,7.636403480772782,11.046016483516484
Jaqueta Corta Vento,159.9,2024-07-25,55.27227293140469,7.168256348059707,11.042582417582418
Jaqueta Corta Vento,159.9,2024-07-26,53.31823105581601,10.0350971021996,11.039148351648352
Jaqueta Corta Vento,159.9,2024-07-27,50.61680901374296,7.830793693703576,11.035714285714286
Jaqueta Corta Vento,159.9,2024-07-28,35.245789639458096,10.968294675627721,11.032280219780219
Jaqueta Corta Vento,159.9,2024-07-29,54.576513779568515,7.294010470709177,11.028846153846153
Jaqueta Corta Vento,159.9,2024-07-30,50.24495181928003,8.899129403979883,11.025412087912088
Jaqueta Corta Vento,159.9,2024-07-31,56.26231162091197,6.739698113745041,11.021978021978022
Jaqueta Corta Vento,159.9,2024-08-01,52.67089730690372,8.983355807665788,11.018543956043956
Jaqueta Corta Vento,159.9,2024-08-02,56.719315635488115,9.423441108664539,11.01510989010989
Jaqueta Corta Vento,159.9,2024-08-03,45.363908673448904,10.234795982144352,11.011675824175825
Jaqueta Corta Vento,159.9,2024-08-04,55.73720827496538,7.4577454082305366,11.008241758241759
Jaqueta Corta Vento,159.9,2024-08-05,51.3359344289226,13.826141281083162,11.004807692307692
Jaqueta Corta Vento,159.9,2024-08-06,52.80605183775658,10.015078520529016,11.001373626373626
Jaqueta Corta Vento,159.9,2024-08-07,53.4493438346001,10.259335835744007,10.99793956043956
Jaqueta Corta Vento,159.9,2024-08-08,50.17550069472044,7.516178785973082,10.994505494505495
Jaqueta Corta Vento,159.9,2024-08-09,53.958213023122305,8.296021695615003,10.991071428571429
Jaqueta Corta Vento,159.9,2024-08-10,55.47334280346558,7.840710178701393,10.987637362637363
Jaqueta Corta Vento,159.9,2024-08-11,49.738114692987274,9.010972582283383,10.984203296703297
Jaqueta Corta Vento,159.9,2024-08-12,42.877465332932225,11.045598355367979,10.98076923076923
Jaqueta Corta Vento,159.9,2024-08-13,56.865977894462404,6.204128238642244,10.977335164835164
Jaqueta Corta Vento,159.9,2024-08-14,39.02539491427868,12.63867808935555,10.973901098901099
Jaqueta Corta Vento,159.9,2024-08-15,50.876822595573046,10.90188426848101,10.970467032967033
Jaqueta Corta Vento,159.9,2024-08-16,45.379374144215866,15.110945142766324,10.967032967032967
Jaqueta Corta Vento,159.9,2024-08-17,50.676033180377296,11.269702498296521,10.963598901098901
Jaqueta Corta Vento,159.9,2024-08-18,46.26965286530318,12.068190702865222,10.960164835164836
Jaqueta Corta Vento,159.9,2024-08-19,48.78506765677813,11.298190035267416,10.95673076923077
Jaqueta Corta Vento,159.9,2024-08-20,50.270945675583285,9.925824651071082,10.953296703296703
Jaqueta Corta Vento,159.9,2024-08-21,38.815065589845226,14.51966475487063,10.949862637362637
Jaqueta Corta Vento,159.9,2024-08-22,55.629949760246305,9.682193694448836,10.946428571428571
Jaqueta Corta Vento,159.9,2024-08-23,43.74066794997606,13.193134735072132,10.942994505494505
Jaqueta Corta Vento,159.9,2024-08-24,46.594559428732836,11.207637889941832,10.93956043956044
Jaqueta Corta Vento,159.9,2024-08-25,43.71634839382945,12.988011897926137,10.936126373626374
Jaqueta Corta Vento,159.9,2024-08-26,42.73551852659992,13.490054280834434,10.932692307692308
Jaqueta Corta Vento,159.9,2024-08-27,43.293499661393604,14.765032024601561,10.929258241758241
Jaqueta Corta Vento,159.9,2024-08-28,52.86414855226865,14.809913058945021,10.925824175824175
Jaqueta Corta Vento,159.9,2024-08-29,42.5264941089498,13.93572431014691,10.92239010989011
Jaqueta Corta Vento,159.9,2024-08-30,43.8288377458802,12.97441810268645,10.918956043956044
Jaqueta Corta Vento,159.9,2024-08-31,33.717185646032675,19.349838692169577,10.915521978021978
Jaqueta Corta Vento,159.9,2024-09-01,50.91641318003024,11.491823176234973,10.912087912087912
Jaqueta Corta Vento,159.9,2024-09-02,36.56538821245703,14.489171391939935,10.908653846153847
Jaqueta Corta Vento,159.9,2024-09-03,35.86496283662236,15.377036985622237,10.905219780219781
Jaqueta Corta Vento,159.9,2024-09-04,38.220864654986265,15.52466556386673,10.901785714285714
Jaqueta Corta Vento,159.9,2024-09-05,41.010807045567475,15.227535176455907,10.898351648351648
Jaqueta Corta Vento,159.9,2024-09-06,42.25357973015755,16.42776480608135,10.894917582417582
Jaqueta Corta Vento,159.9,2024-09-07,42.53567052527224,16.927858901986397,10.891483516483516
Jaqueta Corta Vento,159.9,2024-09-08,31.611774388532137,16.44662599299956,10.88804945054945
Jaqueta Corta Vento,159.9,2024-09-09,40.65369006224063,17.640421966564713,10.884615384615385
Jaqueta Corta Vento,159.9,2024-09-10,38.478493328182104,15.616310389642752,10.88118131868132
Jaqueta Corta Vento,159.9,2024-09-11,46.537514233638305,15.60430379006738,10.877747252747252
Jaqueta Corta Vento,159.9,2024-09-12,29.110373274627115,19.963478411435087,10.874313186813186
Jaqueta Corta Vento,159.9,2024-09-13,38.01688927793856,16.65441464000103,10.87087912087912
Jaqueta Corta Vento,159.9,2024-09-14,35.14179283767048,16.63854075959397,10.867445054945055
Jaqueta Corta Vento,159.9,2024-09-15,28.379931887183943,19.823493718563064,10.864010989010989
Jaqueta Corta Vento,159.9,2024-09-16,39.74818241303751,18.128972862679802,10.860576923076923
Jaqueta Corta Vento,159.9,2024-09-17,35.216295646354,19.333042808960954,10.857142857142858
Jaqueta Corta Vento,159.9,2024-09-18,35.67028697406106,17.066427070193473,10.853708791208792
Jaqueta Corta Vento,159.9,2024-09-19,26.553150979889043,19.579734728297268,10.850274725274724
Jaqueta Corta Vento,159.9,2024-09-20,28.24824085332108,18.47929358689538,10.846840659340659
Jaqueta Corta Vento,159.9,2024-09-21,33.717619335830804,18.032964565341384,10.843406593406593
Jaqueta Corta Vento,159.9,2024-09-22,43.35170254482788,16.184619630166942,10.839972527472527
Jaqueta Corta Vento,159.9,2024-09-23,21.99610843630171,20.955949155575233,10.836538461538462
Jaqueta Corta Vento,159.9,2024-09-24,43.209567658436434,16.5146259179204,10.833104395604396
Jaqueta Corta Vento,159.9,2024-09-25,40.35845951027164,21.605990482695624,10.82967032967033
Jaqueta Corta Vento,159.9,2024-09-26,38.780846492826505,20.670362551139945,10.826236263736265
Jaqueta Corta Vento,159.9,2024-09-27,36.629716071,18.21448059892513,10.822802197802197
Jaqueta Corta Vento,159.9,2024-09-28,31.46201809599841,21.716438794941325,10.819368131868131
Jaqueta Corta Vento,159.9,2024-09-29,32.5582933189761,20.721867348082306,10.815934065934066
Jaqueta Corta Vento,159.9,2024-09-30,29.159161342590327,21.1559334935054,10.8125
Jaqueta Corta Vento,159.9,2024-10-01,43.491827995760104,18.28266961644769,10.809065934065934
Jaqueta Corta Vento,159.9,2024-10-02,37.42250188245678,16.03923652273361,10.805631868131869
Jaqueta Corta Vento,159.9,2024-10-03,40.80747522309705,18.632392494112633,10.802197802197803
Jaqueta Corta Vento,159.9,2024-10-04,28.395609437288442,19.829890709543953,10.798763736263737
Jaqueta Corta Vento,159.9,2024-10-05,25.76182535105151,22.74266346245169,10.79532967032967
Jaqueta Corta Vento,159.9,2024-10-06,21.773683344777325,22.08714856800874,10.791895604395604
Jaqueta Corta Vento,159.9,2024-10-07,31.72791821783351,21.059305559566848,10.788461538461538
Jaqueta Corta Vento,159.9,2024-10-08,24.343815948455585,21.485486431786896,10.785027472527473
Jaqueta Corta Vento,159.9,2024-10-09,29.540716103573427,21.95983355266001,10.781593406593407
Jaqueta Corta Vento,159.9,2024-10-10,23.130730724732892,22.59132104828168,10.778159340659341
Jaqueta Corta Vento,159.9,2024-10-11,32.78342984526505,20.312527187812464,10.774725274725276
Jaqueta Corta Vento,159.9,2024-10-12,32.101801508283984,23.874845649720154,10.771291208791208
Jaqueta Corta Vento,159.9,2024-10-13,27.77762497305106,23.31385444884278,10.767857142857142
Jaqueta Corta Vento,159.9,2024-10-14,21.841396391330626,25.019713177139597,10.764423076923077
Jaqueta Corta Vento,159.9,2024-10-15,32.134210750049846,24.467549898445483,10.760989010989011
Jaqueta Corta Vento,159.9,2024-10-16,21.34554515046908,26.36426003667928,10.757554945054945
Jaqueta Corta Vento,159.9,2024-10-17,21.14726955961576,23.677592335057046,10.75412087912088
Jaqueta Corta Vento,159.9,2024-10-18,27.28756072785764,21.51590014074925,10.750686813186814
Jaqueta Corta Vento,159.9,2024-10-19,20.987603119742147,25.63916427489446,10.747252747252748
Jaqueta Corta Vento,159.9,2024-10-20,28.158257449956164,22.060755986699476,10.74381868131868
Jaqueta Corta Vento,159.9,2024-10-21,26.11811328517981,22.107854760821226,10.740384615384615
Jaqueta Corta Vento,159.9,2024-10-22,24.127316885561726,25.124028324062873,10.73695054945055
Jaqueta Corta Vento,159.9,2024-10-23,34.755663410230326,19.95266631319399,10.733516483516484
Jaqueta Corta Vento,159.9,2024-10-24,30.744696918156173,21.51653530601997,10.730082417582418
Jaqueta Corta Vento,159.9,2024-10-25,24.27684303596848,24.945891102980006,10.726648351648352
Jaqueta Corta Vento,159.9,2024-10-26,20.685568821133433,25.952843874327105,10.723214285714286
Jaqueta Corta Vento,159.9,2024-10-27,25.01174615292505,23.621165432336408,10.719780219780219
Jaqueta Corta Vento,159.9,2024-10-28,23.954393542323462,26.15452530200611,10.716346153846153
Jaqueta Corta Vento,159.9,2024-10-29,28.97141336742111,22.220689885332078,10.712912087912088
Jaqueta Corta Vento,159.9,2024-10-30,16.586679864721916,26.673938504567925,10.709478021978022
Jaqueta Corta Vento,159.9,2024-10-31,14.298971601453315,25.580142535096556,10.706043956043956
Jaqueta Corta Vento,159.9,2024-11-01,16.672217206735553,24.7370893347791,10.70260989010989
Jaqueta Corta Vento,159.9,2024-11-02,39.10323450850345,23.650264123304908,10.699175824175825
Jaqueta Corta Vento,159.9,2024-11-03,21.610102127101023,23.497640455454373,10.695741758241759
Jaqueta Corta Vento,159.9,2024-11-04,13.300027907549484,27.600156110651145,10.692307692307692
Jaqueta Corta Vento,159.9,2024-11-05,11.260488158482323,29.69840556712919,10.688873626373626
Jaqueta Corta Vento,159.9,2024-11-06,7.565343740126011,27.86071579168324,10.68543956043956
Jaqueta Corta Vento,159.9,2024-11-07,3.0402226187332744,28.362404266217535,10.682005494505495
Jaqueta Corta Vento,159.9,2024-11-08,12.778258139674065,26.282299764700795,10.678571428571429
Jaqueta Corta Vento,159.9,2024-11-09,9.741072358544265,28.29733091229048,10.675137362637363
Jaqueta Corta Vento,159.9,2024-11-10,22.345434895495828,26.408257886032214,10.671703296703297
Jaqueta Corta Vento,159.9,2024-11-11,16.852954676072468,28.612707265900884,10.66826923076923
Jaqueta Corta Vento,159.9,2024-11-12,15.352176575460122,30.62786393941478,10.664835164835164
Jaqueta Corta Vento,159.9,2024-11-13,23.404974682085747,26.579196706936592,10.661401098901099
Jaqueta Corta Vento,159.9,2024-11-14,11.927723197801107,27.190199495904835,10.657967032967033
Jaqueta Corta Vento,159.9,2024-11-15,15.574025225888818,24.46594330046848,10.654532967032967
Jaqueta Corta Vento,159.9,2024-11-16,14.158112341028001,30.55802919357405,10.651098901098901
Jaqueta Corta Vento,159.9,2024-11-17,17.448892259550078,27.360291913679887,10.647664835164836
Jaqueta Corta Vento,159.9,2024-11-18,21.986542456144004,28.020510339528396,10.64423076923077
Jaqueta Corta Vento,159.9,2024-11-19,11.775769789499247,28.259823196372277,10.640796703296703
Jaqueta Corta Vento,159.9,2024-11-20,16.777967674531,30.179131447282337,10.637362637362637
Jaqueta Corta Vento,159.9,2024-11-21,10.98395616609557,32.81460423352683,10.633928571428571
Jaqueta Corta Vento,159.9,2024-11-22,9.687784662195725,30.462234833756217,10.630494505494505
Jaqueta Corta Vento,159.9,2024-11-23,21.73795196280078,28.59016427995786,10.62706043956044
Jaqueta Corta Vento,159.9,2024-11-24,20.069799867215583,25.351094028964766,10.623626373626374
Jaqueta Corta Vento,159.9,2024-11-25,7.512773225995193,30.558321889642883,10.620192307692308
Jaqueta Corta Vento,159.9,2024-11-26,23.747703051688994,28.64217850135778,10.616758241758241
Jaqueta Corta Vento,159.9,2024-11-27,11.741655149346453,31.001232993408106,10.613324175824175
Jaqueta Corta Vento,159.9,2024-11-28,19.717834406037074,26.237807025027372,10.60989010989011
Jaqueta Corta Vento,159.9,2024-11-29,15.366002318598852,32.887209311673935,10.606456043956044
Jaqueta Corta Vento,159.9,2024-11-30,12.34787533003367,29.907865772512324,10.603021978021978
Jaqueta Corta Vento,159.9,2024-12-01,26.360041447830593,27.000759689442436,10.599587912087912
Jaqueta Corta Vento,159.9,2024-12-02,7.122501778016929,31.15621376530945,10.596153846153847
Jaqueta Corta Vento,159.9,2024-12-03,10.747876111190378,27.59260632181024,10.592719780219781
Jaqueta Corta Vento,159.9,2024-12-04,2.0292104330050478,32.05836300095257,10.589285714285715
Jaqueta Corta Vento,159.9,2024-12-05,12.93925088014165,29.383962587708265,10.585851648351648
Jaqueta Corta Vento,159.9,2024-12-06,29.168839116772947,27.498484132894042,10.582417582417582
Jaqueta Corta Vento,159.9,2024-12-07,2.0,30.405217189533015,10.578983516483516
Jaqueta Corta Vento,159.9,2024-12-08,17.142557159123367,29.268904032616934,10.57554945054945
Jaqueta Corta Vento,159.9,2024-12-09,10.646868986660415,30.467393539001364,10.572115384615385
Jaqueta Corta Vento,159.9,2024-12-10,12.621939306020886,29.351549895542718,10.56868131868132
Jaqueta Corta Vento,159.9,2024-12-11,13.790625922750472,30.870693568494936,10.565247252747252
Jaqueta Corta Vento,159.9,2024-12-12,10.428232071476984,32.36360672423378,10.561813186813186
Jaqueta Corta Vento,159.9,2024-12-13,16.6104483724091,30.23793016932426,10.55837912087912
Jaqueta Corta Vento,159.9,2024-12-14,15.76728116521917,30.537945968935233,10.554945054945055
Jaqueta Corta Vento,159.9,2024-12-15,13.785982725053287,32.98116822755507,10.551510989010989
Jaqueta Corta Vento,159.9,2024-12-16,18.503070467241137,27.35165494808169,10.548076923076923
Jaqueta Corta Vento,159.9,2024-12-17,9.023831402529156,31.217411889714466,10.544642857142858
Jaqueta Corta Vento,159.9,2024-12-18,13.104237290040086,30.508915550855985,10.541208791208792
Jaqueta Corta Vento,159.9,2024-12-19,20.180138363770283,27.716237490412066,10.537774725274726
Jaqueta Corta Vento,159.9,2024-12-20,7.299349883842227,30.444889167642284,10.534340659340659
Jaqueta Corta Vento,159.9,2024-12-21,15.801820841252109,30.495143397417262,10.530906593406593
Jaqueta Corta Vento,159.9,2024-12-22,13.652149901830747,32.20760391805286,10.527472527472527
Jaqueta Corta Vento,159.9,2024-12-23,4.471427233244489,32.41462200973917,10.524038461538462
Jaqueta Corta Vento,159.9,2024-12-24,16.71055475721852,30.331141548897026,10.520604395604396
Jaqueta Corta Vento,159.9,2024-12-25,4.768434274740497,31.2615710382713,10.51717032967033
Jaqueta Corta Vento,159.9,2024-12-26,5.461351885734883,27.464494780511153,10.513736263736263
Jaqueta Corta Vento,159.9,2024-12-27,6.485985200045091,33.16333195304029,10.510302197802197
Jaqueta Corta Vento,159.9,2024-12-28,15.146009288267994,30.645653286703247,10.506868131868131
Jaqueta Corta Vento,159.9,2024-12-29,2.0,31.114980682954965,10.503434065934066
Jaqueta Corta Vento,159.9,2024-12-30,13.350728302446461,28.845411648453418,10.5
Vestido Floral,139.9,2024-01-01,12.209904157009522,29.08858357309057,11.75
Vestido Floral,139.9,2024-01-02,16.55115582077282,28.83007169244744,11.746565934065934
Vestido Floral,139.9,2024-01-03,9.687883371641167,30.078656074092823,11.743131868131869
Vestido Floral,139.9,2024-01-04,18.158294593369362,31.96711712218586,11.739697802197803
Vestido Floral,139.9,2024-01-05,19.291842909053827,29.230303273086953,11.736263736263735
Vestido Floral,139.9,2024-01-06,12.713117675271041,31.753994472292597,11.73282967032967
Vestido Floral,139.9,2024-01-07,10.143821748517908,28.40202620380583,11.729395604395604
Vestido Floral,139.9,2024-01-08,22.135181106429027,28.706782911574024,11.725961538461538
Vestido Floral,139.9,2024-01-09,15.439219466438832,28.46353224373309,11.722527472527473
Vestido Floral,139.9,2024-01-10,12.872427956990947,27.547041952340585,11.719093406593407
Vestido Floral,139.9,2024-01-11,6.633253463844695,28.958134278175788,11.715659340659341
Vestido Floral,139.9,2024-01-12,22.780078754226032,26.199943120193502,11.712225274725276
Vestido Floral,139.9,2024-01-13,17.07873111675711,29.420625857115294,11.708791208791208
Vestido Floral,139.9,2024-01-14,19.369848673276298,29.21175143713715,11.705357142857142
Vestido Floral,139.9,2024-01-15,9.63746242017229,31.356408579540076,11.701923076923077
Vestido Floral,139.9,2024-01-16,20.31661490769773,26.588109545793554,11.698489010989011
Vestido Floral,139.9,2024-01-17,7.80962823142671,30.687868079323373,11.695054945054945
Vestido Floral,139.9,2024-01-18,14.407290980805751,28.352637277638564,11.69162087912088
Vestido Floral,139.9,2024-01-19,18.610112529764756,28.635450521285154,11.688186813186814
Vestido Floral,139.9,2024-01-20,3.5872450213962015,30.355894426631043,11.684752747252746
Vestido Floral,139.9,2024-01-21,22.093563014126243,24.511476772500618,11.68131868131868
Vestido Floral,139.9,2024-01-22,18.82363347901329,28.201215020028382,11.677884615384615
Vestido Floral,139.9,2024-01-23,22.74679912171738,30.175798689347502,11.67445054945055
Vestido Floral,139.9,2024-01-24,8.87426702969763,30.078535723223315,11.671016483516484
Vestido Floral,139.9,2024-01-25,14.757214928492175,30.6225100176421,11.667582417582418
Vestido Floral,139.9,2024-01-26,24.7479475773948,23.901273175642377,11.664148351648352
Vestido Floral,139.9,2024-01-27,17.39212580361262,26.763937669028735,11.660714285714286
Vestido Floral,139.9,2024-01-28,15.820333927491289,25.691704199892403,11.657280219780219
Vestido Floral,139.9,2024-01-29,14.054461166771528,30.219968991339375,11.653846153846153
Vestido Floral,139.9,2024-01-30,24.180756699220623,25.685556324951186,11.650412087912088
Vestido Floral,139.9,2024-01-31,20.92331265073356,25.566513456987906,11.646978021978022
Vestido Floral,139.9,2024-02-01,11.661336840713767,29.484598304804184,11.643543956043956
Vestido Floral,139.9,2024-02-02,20.31835369702248,27.494700677660106,11.64010989010989
Vestido Floral,139.9,2024-02-03,18.190675256900427,25.12362866188415,11.636675824175825
Vestido Floral,139.9,2024-02-04,10.514884937557026,24.926329723958354,11.633241758241759
Vestido Floral,139.9,2024-02-05,15.711150424910189,27.454170825501524,11.629807692307692
Vestido Floral,139.9,2024-02-06,16.3674682998287,28.45075191955703,11.626373626373626
Vestido Floral,139.9,2024-02-07,22.23888537037928,25.066312863255323,11.62293956043956
Vestido Floral,139.9,2024-02-08,29.321043651902777,25.255447027898587,11.619505494505495
Vestido Floral,139.9,2024-02-09,17.671652200480903,27.554284583652628,11.616071428571429
Vestido Floral,139.9,2024-02-10,22.3376352682608,26.788411155538327,11.612637362637363
Vestido Floral,139.9,2024-02-11,20.809981541644945,25.908726772755887,11.609203296703297
Vestido Floral,139.9,2024-02-12,26.19849859268221,26.698751723293853,11.60576923076923
Vestido Floral,139.9,2024-02-13,34.748910681606915,21.459966699104566,11.602335164835164
Vestido Floral,139.9,2024-02-14,28.25839932172369,22.867135375512905,11.598901098901099
Vestido Floral,139.9,2024-02-15,28.580327774885994,23.73814868120142,11.595467032967033
Vestido Floral,139.9,2024-02-16,22.193882538537768,24.589004660896084,11.592032967032967
Vestido Floral,139.9,2024-02-17,22.038659995350518,22.47846734733446,11.588598901098901
Vestido Floral,139.9,2024-02-18,19.64718077401244,23.77846523063496,11.585164835164836
Vestido Floral,139.9,2024-02-19,25.571486598284352,23.528195523392874,11.58173076923077
Vestido Floral,139.9,2024-02-20,33.13452680778751,21.12108050446036,11.578296703296703
Vestido Floral,139.9,2024-02-21,26.029961956922016,24.994666691667177,11.574862637362637
Vestido Floral,139.9,2024-02-22,29.734556758196934,21.944916693459298,11.571428571428571
Vestido Floral,139.9,2024-02-23,18.489453231069255,24.16018261327352,11.567994505494505
Vestido Floral,139.9,2024-02-24,37.43126323848904,21.743216869439262,11.56456043956044
Vestido Floral,139.9,2024-02-25,28.723042672680418,21.683207991844405,11.561126373626374
Vestido Floral,139.9,2024-02-26,26.5269467499498,21.526715512011187,11.557692307692308
Vestido Floral,139.9,2024-02-27,32.93901410444149,20.66616640098342,11.554258241758241
Vestido Floral,139.9,2024-02-28,24.20609060210795,22.738223703191096,11.550824175824175
Vestido Floral,139.9,2024-02-29,28.41702856600167,22.25855642444508,11.54739010989011
Vestido Floral,139.9,2024-03-01,31.41249874137066,24.3639408042575,11.543956043956044
Vestido Floral,139.9,2024-03-02,36.024159536997054,20.157911656139174,11.540521978021978
Vestido Floral,139.9,2024-03-03,27.464707274867934,22.166154951961573,11.537087912087912
Vestido Floral,139.9,2024-03-04,37.39486007828008,19.644730237933466,11.533653846153847
Vestido Floral,139.9,2024-03-05,24.88332336597453,20.186317879554462,11.530219780219781
Vestido Floral,139.9,2024-03-06,39.2553427599831,19.526259654947616,11.526785714285714
Vestido Floral,139.9,2024-03-07,24.737542644343655,21.962517626130666,11.523351648351648
Vestido Floral,139.9,2024-03-08,29.124166041353547,20.510598785022633,11.519917582417582
Vestido Floral,139.9,2024-03-09,33.77890543412132,21.813785758454742,11.516483516483516
Vestido Floral,139.9,2024-03-10,27.41884770313842,19.52444121520384,11.51304945054945
Vestido Floral,139.9,2024-03-11,35.45066693853595,18.327486753218047,11.509615384615385
Vestido Floral,139.9,2024-03-12,36.62893639395087,16.71905008472633,11.50618131868132
Vestido Floral,139.9,2024-03-13,26.366377486671027,20.12331339857464,11.502747252747252
Vestido Floral,139.9,2024-03-14,34.95345632495486,19.67593015270456,11.499313186813186
Vestido Floral,139.9,2024-03-15,29.49496047282217,21.16061350481784,11.49587912087912
Vestido Floral,139.9,2024-03-16,25.44233361773708,23.475446217970664,11.492445054945055
Vestido Floral,139.9,2024-03-17,41.86475143780234,17.655004239721187,11.489010989010989
Vestido Floral,139.9,2024-03-18,43.51033384688522,14.665956693594087,11.485576923076923
Vestido Floral,139.9,2024-03-19,32.69409793343665,19.823016051722878,11.482142857142858
Vestido Floral,139.9,2024-03-20,37.580711321270954,14.543987144162866,11.478708791208792
Vestido Floral,139.9,2024-03-21,31.962794494285134,20.007484409163798,11.475274725274724
Vestido Floral,139.9,2024-03-22,39.12598578215321,17.566053559866546,11.471840659340659
Vestido Floral,139.9,2024-03-23,30.721416515066096,19.08886049897655,11.468406593406593
Vestido Floral,139.9,2024-03-24,40.07529785890499,16.05273924655556,11.464972527472527
Vestido Floral,139.9,2024-03-25,38.549960969472714,16.840075562488575,11.461538461538462
Vestido Floral,139.9,2024-03-26,28.54480287984034,17.804402957084463,11.458104395604396
Vestido Floral,139.9,2024-03-27,31.038407303083396,15.81877675915974,11.45467032967033
Vestido Floral,139.9,2024-03-28,48.215188630279684,14.294094652144935,11.451236263736265
Vestido Floral,139.9,2024-03-29,38.858932121333225,18.416855532097482,11.447802197802197
Vestido Floral,139.9,2024-03-30,40.57814364420875,18.41995700281551,11.444368131868131
Vestido Floral,139.9,2024-03-31,50.11805294313761,11.094519557849388,11.440934065934066
Vestido Floral,139.9,2024-04-01,53.24579783590866,16.856184549064867,11.4375
Vestido Floral,139.9,2024-04-02,38.634487230600776,17.455491748267548,11.434065934065934
Vestido Floral,139.9,2024-04-03,50.23966382984871,16.362642007417936,11.430631868131869
Vestido Floral,139.9,2024-04-04,41.26675711658187,14.993634266789515,11.427197802197803
Vestido Floral,139.9,2024-04-05,34.75841688941264,15.225134920067827,11.423763736263735
Vestido Floral,139.9,2024-04-06,33.47243848351147,18.628295819965672,11.42032967032967
Vestido Floral,139.9,2024-04-07,38.45062116057496,16.851276998138736,11.416895604395604
Vestido Floral,139.9,2024-04-08,38.12375198946837,14.434788457461547,11.413461538461538
Vestido Floral,139.9,2024-04-09,45.02103880943721,13.065090253078035,11.410027472527473
Vestido Floral,139.9,2024-04-10,52.7519273653654,9.747289261111984,11.406593406593407
Vestido Floral,139.9,2024-04-11,45.896577271226036,16.14734108901321,11.403159340659341
Vestido Floral,139.9,2024-04-12,45.882065210782265,13.72479838459793,11.399725274725276
Vestido Floral,139.9,2024-04-13,52.74143951296817,10.498742214157938,11.396291208791208
Vestido Floral,139.9,2024-04-14,57.683374946828664,11.030448595632375,11.392857142857142
Vestido Floral,139.9,2024-04-15,40.018844698817475,13.764199163512451,11.389423076923077
Vestido Floral,139.9,2024-04-16,46.31398528693014,12.850337523499341,11.385989010989011
Vestido Floral,139.9,2024-04-17,55.195241430521,11.120685238182153,11.382554945054945
Vestido Floral,139.9,2024-04-18,49.285906014153625,13.998198530997806,11.37912087912088
Vestido Floral,139.9,2024-04-19,49.34168485559282,13.002124270026863,11.375686813186814
Vestido Floral,139.9,2024-04-20,56.61466925585987,8.994175111442729,11.372252747252748
Vestido Floral,139.9,2024-04-21,55.08466018023082,11.584024299283447,11.36881868131868
Vestido Floral,139.9,2024-04-22,42.47104397787547,15.11098416285553,11.365384615384615
Vestido Floral,139.9,2024-04-23,51.272745946474224,8.91135905180746,11.36195054945055
Vestido Floral,139.9,2024-04-24,64.91824804896906,7.847822538335077,11.358516483516484
Vestido Floral,139.9,2024-04-25,50.925918096134254,11.717892433077594,11.355082417582418
Vestido Floral,139.9,2024-04-26,45.77319999252028,13.649015043081798,11.351648351648352
Vestido Floral,139.9,2024-04-27,47.67318457446913,11.526743767334617,11.348214285714286
Vestido Floral,139.9,2024-04-28,56.74965530931015,8.456913299892607,11.344780219780219
Vestido Floral,139.9,2024-04-29,43.568089044417654,14.505613101422501,11.341346153846153
Vestido Floral,139.9,2024-04-30,62.00935988758277,8.200268252035066,11.337912087912088
Vestido Floral,139.9,2024-05-01,58.76419896437543,10.339201195895287,11.334478021978022
Vestido Floral,139.9,2024-05-02,60.29219806348182,9.280300961510262,11.331043956043956
Vestido Floral,139.9,2024-05-03,64.7736986929444,5.981537435779478,11.32760989010989
Vestido Floral,139.9,2024-05-04,60.07704921723367,8.698146753494449,11.324175824175825
Vestido Floral,139.9,2024-05-05,63.18795453163828,8.27419077434942,11.320741758241759
Vestido Floral,139.9,2024-05-06,67.90800489272492,6.33823004137435,11.317307692307692
Vestido Floral,139.9,2024-05-07,67.40729210940695,8.295654914158128,11.313873626373626
Vestido Floral,139.9,2024-05-08,53.990030502299575,11.969790949847404,11.31043956043956
Vestido Floral,139.9,2024-05-09,60.98573213814353,8.928416018101363,11.307005494505495
